state,chamber,district,party,pres_margin,next_election
VT,House,Addison-Rutland,,13.3,
VT,House,Bennington-1,D,-7.9,2026.0
VT,House,Bennington-2,D,25.9,2026.0
VT,House,Bennington-2,D,25.9,2026.0
VT,House,Bennington-2,,25.9,
VT,House,Bennington-2,,25.9,
VT,House,Bennington-2,,25.9,
VT,House,Bennington-2,,25.9,
VT,House,Bennington-2,,25.9,
VT,House,Bennington-2,,25.9,
VT,House,Bennington-2,,25.9,
VT,House,Bennington-2,,25.9,
VT,House,Bennington-3,D,19.4,2026.0
VT,House,Bennington-4,D,33.1,2026.0
VT,House,Bennington-4,D,33.1,2026.0
VT,House,Bennington-5,D,13.5,2026.0
VT,House,Bennington-5,R,13.5,2026.0
VT,House,Bennington-Rutland,R,25.8,2026.0
VT,House,Bennington-Rutland,,25.8,
VT,House,Bennington-Rutland,,25.8,
VT,House,Bennington-Rutland,,25.8,
VT,House,Bennington-Rutland,,25.8,
VT,House,Caledonia-1,R,6.5,2026.0
VT,House,Caledonia-2,R,19.9,2026.0
VT,House,Caledonia-2,,19.9,
VT,House,Caledonia-2,,19.9,
VT,House,Caledonia-3,R,-2.3,2026.0
VT,House,Caledonia-3,R,-2.3,2026.0
VT,House,Caledonia-Essex,D,15.6,2026.0
VT,House,Caledonia-Essex,R,15.6,2026.0
VT,House,Caledonia-Essex,,15.6,
VT,House,Caledonia-Essex,,15.6,
VT,House,Caledonia-Washington,R,24.1,2026.0
VT,House,Chittenden-1,D,56.8,2026.0
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-1,,56.8,
VT,House,Chittenden-10,D,51.1,2026.0
VT,House,Chittenden-10,,51.1,
VT,House,Chittenden-10,,51.1,
VT,House,Chittenden-11,D,66.8,2026.0
VT,House,Chittenden-12,D,67.1,2026.0
VT,House,Chittenden-13,D,79.3,2026.0
VT,House,Chittenden-13,D,79.3,2026.0
VT,House,Chittenden-14,D,80.4,2026.0
VT,House,Chittenden-14,D,80.4,2026.0
VT,House,Chittenden-15,D,81.8,2026.0
VT,House,Chittenden-15,D,81.8,2026.0
VT,House,Chittenden-16,D,74.9,2026.0
VT,House,Chittenden-16,D,74.9,2026.0
VT,House,Chittenden-17,D,70.3,2026.0
VT,House,Chittenden-18,D,57.8,2026.0
VT,House,Chittenden-18,D,57.8,2026.0
VT,House,Chittenden-19,D,37.1,2026.0
VT,House,Chittenden-19,D,37.1,2026.0
VT,House,Chittenden-2,D,48.6,2026.0
VT,House,Chittenden-2,D,48.6,2026.0
VT,House,Chittenden-2,,48.6,
VT,House,Chittenden-2,,48.6,
VT,House,Chittenden-2,,48.6,
VT,House,Chittenden-2,,48.6,
VT,House,Chittenden-2,,48.6,
VT,House,Chittenden-2,,48.6,
VT,House,Chittenden-20,D,35.8,2026.0
VT,House,Chittenden-20,D,35.8,2026.0
VT,House,Chittenden-21,D,62.3,2026.0
VT,House,Chittenden-21,D,62.3,2026.0
VT,House,Chittenden-22,D,46.6,2026.0
VT,House,Chittenden-22,D,46.6,2026.0
VT,House,Chittenden-23,D,43.8,2026.0
VT,House,Chittenden-23,D,43.8,2026.0
VT,House,Chittenden-24,D,39.6,2026.0
VT,House,Chittenden-25,R,20.9,2026.0
VT,House,Chittenden-3,D,48.3,2026.0
VT,House,Chittenden-3,D,48.3,2026.0
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-3,,48.3,
VT,House,Chittenden-4,D,49.8,2026.0
VT,House,Chittenden-4,,49.8,
VT,House,Chittenden-4,,49.8,
VT,House,Chittenden-5,D,60.0,2026.0
VT,House,Chittenden-5,,60.0,
VT,House,Chittenden-5,,60.0,
VT,House,Chittenden-5,,60.0,
VT,House,Chittenden-5,,60.0,
VT,House,Chittenden-5,,60.0,
VT,House,Chittenden-5,,60.0,
VT,House,Chittenden-6,D,67.1,2026.0
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-6,,67.1,
VT,House,Chittenden-7,D,54.1,2026.0
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-7,,54.1,
VT,House,Chittenden-8,D,56.4,2026.0
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-8,,56.4,
VT,House,Chittenden-9,D,62.1,2026.0
VT,House,Chittenden-9,,62.1,
VT,House,Chittenden-9,,62.1,
VT,House,Chittenden-9,,62.1,
VT,House,Chittenden-9,,62.1,
VT,House,Chittenden-9,,62.1,
VT,House,Chittenden-9,,62.1,
VT,House,Chittenden-Franklin,R,11.0,2026.0
VT,House,Chittenden-Franklin,R,11.0,2026.0
VT,House,Essex-Caledonia,R,-0.7,2026.0
VT,House,Essex-Caledonia,,-0.7,
VT,House,Essex-Caledonia,,-0.7,
VT,House,Essex-Orleans,R,-16.5,2026.0
VT,House,Franklin-1,R,7.8,2026.0
VT,House,Franklin-1,R,7.8,2026.0
VT,House,Franklin-2,R,7.0,2026.0
VT,House,Franklin-2,,7.0,
VT,House,Franklin-2,,7.0,
VT,House,Franklin-3,R,29.1,2026.0
VT,House,Franklin-3,,29.1,
VT,House,Franklin-3,,29.1,
VT,House,Franklin-3,,29.1,
VT,House,Franklin-3,,29.1,
VT,House,Franklin-4,D,-9.3,2026.0
VT,House,Franklin-4,R,-9.3,2026.0
VT,House,Franklin-5,R,-20.5,2026.0
VT,House,Franklin-5,R,-20.5,2026.0
VT,House,Franklin-6,R,12.2,2026.0
VT,House,Franklin-6,,12.2,
VT,House,Franklin-6,,12.2,
VT,House,Franklin-7,R,0.7,2026.0
VT,House,Franklin-7,,0.7,
VT,House,Franklin-7,,0.7,
VT,House,Franklin-8,R,21.2,2026.0
VT,House,Grand Isle-Chittenden,R,18.9,2026.0
VT,House,Grand Isle-Chittenden,R,18.9,2026.0
VT,House,Lamoille-1,R,58.2,2026.0
VT,House,Lamoille-2,R,22.0,2026.0
VT,House,Lamoille-2,D,22.0,2026.0
VT,House,Lamoille-2,,22.0,
VT,House,Lamoille-2,,22.0,
VT,House,Lamoille-3,D,31.1,2026.0
VT,House,Lamoille-Washington,D,43.0,2026.0
VT,House,Lamoille-Washington,D,43.0,2026.0
VT,House,Lamoille-Washington,,43.0,
VT,House,Lamoille-Washington,,43.0,
VT,House,Orange-1,R,1.4,2026.0
VT,House,Orange-1,,1.4,
VT,House,Orange-1,,1.4,
VT,House,Orange-2,D,24.0,2026.0
VT,House,Orange-2,,24.0,
VT,House,Orange-2,,24.0,
VT,House,Orange-3,R,-3.6,2026.0
VT,House,Orange-Caledonia,R,-0.8,2026.0
VT,House,Orange-Washington-Addison,D,28.7,2026.0
VT,House,Orange-Washington-Addison,D,28.7,2026.0
VT,House,Orleans-1,R,-10.8,2026.0
VT,House,Orleans-1,,-10.8,
VT,House,Orleans-1,,-10.8,
VT,House,Orleans-2,R,11.5,2026.0
VT,House,Orleans-2,,11.5,
VT,House,Orleans-2,,11.5,
VT,House,Orleans-3,R,1.2,2026.0
VT,House,Orleans-3,,1.2,
VT,House,Orleans-3,,1.2,
VT,House,Orleans-3,,1.2,
VT,House,Orleans-3,,1.2,
VT,House,Orleans-4,D,28.2,2026.0
VT,House,Orleans-4,,28.2,
VT,House,Orleans-4,,28.2,
VT,House,Orleans-Lamoille,R,-15.2,2026.0
VT,House,Orleans-Lamoille,R,-15.2,2026.0
VT,House,Rutland-1,R,-3.0,2026.0
VT,House,Rutland-1,,-3.0,
VT,House,Rutland-1,,-3.0,
VT,House,Rutland-1,,-3.0,
VT,House,Rutland-1,,-3.0,
VT,House,Rutland-10,R,-11.5,2026.0
VT,House,Rutland-11,R,19.9,2026.0
VT,House,Rutland-2,R,-1.7,2026.0
VT,House,Rutland-2,R,-1.7,2026.0
VT,House,Rutland-3,R,-3.3,2026.0
VT,House,Rutland-3,,-3.3,
VT,House,Rutland-3,,-3.3,
VT,House,Rutland-4,R,17.6,2026.0
VT,House,Rutland-5,R,18.9,2026.0
VT,House,Rutland-5,,18.9,
VT,House,Rutland-5,,18.9,
VT,House,Rutland-5,,18.9,
VT,House,Rutland-5,,18.9,
VT,House,Rutland-5,,18.9,
VT,House,Rutland-5,,18.9,
VT,House,Rutland-6,D,7.4,2026.0
VT,House,Rutland-6,,7.4,
VT,House,Rutland-6,,7.4,
VT,House,Rutland-6,,7.4,
VT,House,Rutland-6,,7.4,
VT,House,Rutland-6,,7.4,
VT,House,Rutland-6,,7.4,
VT,House,Rutland-6,,7.4,
VT,House,Rutland-6,,7.4,
VT,House,Rutland-7,R,12.4,2026.0
VT,House,Rutland-7,,12.4,
VT,House,Rutland-7,,12.4,
VT,House,Rutland-8,R,2.5,2026.0
VT,House,Rutland-9,R,7.9,2026.0
VT,House,Rutland-Bennington,R,6.8,2026.0
VT,House,Rutland-Windsor,R,10.3,2026.0
VT,House,Rutland-Windsor,,10.3,
VT,House,Rutland-Windsor,,10.3,
VT,House,Rutland-Windsor,,10.3,
VT,House,Rutland-Windsor,,10.3,
VT,House,Washington-1,R,21.5,2026.0
VT,House,Washington-1,I,21.5,2026.0
VT,House,Washington-1,,21.5,
VT,House,Washington-1,,21.5,
VT,House,Washington-2,D,60.4,2026.0
VT,House,Washington-2,D,60.4,2026.0
VT,House,Washington-2,,60.4,
VT,House,Washington-2,,60.4,
VT,House,Washington-3,R,25.7,2026.0
VT,House,Washington-3,D,25.7,2026.0
VT,House,Washington-3,,25.7,
VT,House,Washington-3,,25.7,
VT,House,Washington-4,D,76.1,2026.0
VT,House,Washington-4,D,76.1,2026.0
VT,House,Washington-4,,76.1,
VT,House,Washington-4,,76.1,
VT,House,Washington-5,D,51.2,2026.0
VT,House,Washington-5,,51.2,
VT,House,Washington-5,,51.2,
VT,House,Washington-5,,51.2,
VT,House,Washington-5,,51.2,
VT,House,Washington-5,,51.2,
VT,House,Washington-5,,51.2,
VT,House,Washington-6,D,40.8,2026.0
VT,House,Washington-6,,40.8,
VT,House,Washington-6,,40.8,
VT,House,Washington-Chittenden,D,54.6,2026.0
VT,House,Washington-Chittenden,D,54.6,2026.0
VT,House,Washington-Orange,R,7.5,2026.0
VT,House,Washington-Orange,R,7.5,2026.0
VT,House,Windham-1,D,24.0,2026.0
VT,House,Windham-1,,24.0,
VT,House,Windham-1,,24.0,
VT,House,Windham-2,D,29.6,2026.0
VT,House,Windham-2,,29.6,
VT,House,Windham-2,,29.6,
VT,House,Windham-2,,29.6,
VT,House,Windham-2,,29.6,
VT,House,Windham-3,D,37.8,2026.0
VT,House,Windham-3,D,37.8,2026.0
VT,House,Windham-3,,37.8,
VT,House,Windham-3,,37.8,
VT,House,Windham-4,D,56.8,2026.0
VT,House,Windham-4,,56.8,
VT,House,Windham-4,,56.8,
VT,House,Windham-5,D,50.3,2026.0
VT,House,Windham-5,,50.3,
VT,House,Windham-5,,50.3,
VT,House,Windham-6,D,19.4,2026.0
VT,House,Windham-7,D,50.0,2026.0
VT,House,Windham-8,D,63.5,2026.0
VT,House,Windham-9,D,69.3,2026.0
VT,House,Windham-Windsor-Bennington,D,31.7,2026.0
VT,House,Windsor-1,D,37.0,2026.0
VT,House,Windsor-1,D,37.0,2026.0
VT,House,Windsor-1,,37.0,
VT,House,Windsor-1,,37.0,
VT,House,Windsor-2,R,9.5,2026.0
VT,House,Windsor-2,,9.5,
VT,House,Windsor-2,,9.5,
VT,House,Windsor-2,,9.5,
VT,House,Windsor-2,,9.5,
VT,House,Windsor-2,,9.5,
VT,House,Windsor-2,,9.5,
VT,House,Windsor-3,D,13.5,2026.0
VT,House,Windsor-3,D,13.5,2026.0
VT,House,Windsor-3,,13.5,
VT,House,Windsor-3,,13.5,
VT,House,Windsor-4,D,41.0,2026.0
VT,House,Windsor-4,,41.0,
VT,House,Windsor-4,,41.0,
VT,House,Windsor-4,,41.0,
VT,House,Windsor-4,,41.0,
VT,House,Windsor-5,D,50.6,2026.0
VT,House,Windsor-5,,50.6,
VT,House,Windsor-5,,50.6,
VT,House,Windsor-5,,50.6,
VT,House,Windsor-5,,50.6,
VT,House,Windsor-6,D,43.1,2026.0
VT,House,Windsor-6,D,43.1,2026.0
VT,House,Windsor-6,,43.1,
VT,House,Windsor-6,,43.1,
VT,House,Windsor-Addison,D,36.5,2026.0
VT,House,Windsor-Orange-1,D,26.9,2026.0
VT,House,Windsor-Orange-1,,26.9,
VT,House,Windsor-Orange-1,,26.9,
VT,House,Windsor-Orange-2,D,62.0,2026.0
VT,House,Windsor-Orange-2,D,62.0,2026.0
VT,House,Windsor-Windham,R,21.3,2026.0
VT,House,Windsor-Windham,,21.3,
VT,House,Windsor-Windham,,21.3,
VT,Senate,Addison,R,36.2,2026.0
VT,Senate,Addison,D,36.2,2026.0
VT,Senate,Bennington,D,23.1,2026.0
VT,Senate,Bennington,D,23.1,2026.0
VT,Senate,Caledonia,R,15.8,2026.0
VT,Senate,Caledonia,D,15.8,
VT,Senate,Chittenden-Central,D,59.8,2026.0
VT,Senate,Chittenden-Central,D,59.8,2026.0
VT,Senate,Chittenden-Central,D,59.8,2026.0
VT,Senate,Chittenden-North,R,19.1,2026.0
VT,Senate,Chittenden-Southeast,D,58.0,2026.0
VT,Senate,Chittenden-Southeast,D,58.0,2026.0
VT,Senate,Chittenden-Southeast,D,58.0,2026.0
VT,Senate,Essex,R,,2026.0
VT,Senate,Franklin,R,0.2,2026.0
VT,Senate,Franklin,R,0.2,2026.0
VT,Senate,Grand Isle,R,33.7,2026.0
VT,Senate,Lamoille,R,28.7,2026.0
VT,Senate,Orange,R,17.5,2026.0
VT,Senate,Orange,D,17.5,
VT,Senate,Orleans,R,,2026.0
VT,Senate,Rutland,R,5.0,2026.0
VT,Senate,Rutland,R,5.0,2026.0
VT,Senate,Rutland,R,5.0,2026.0
VT,Senate,Washington,D,42.5,2026.0
VT,Senate,Washington,D,42.5,2026.0
VT,Senate,Washington,D,42.5,2026.0
VT,Senate,Windham,D,43.3,2026.0
VT,Senate,Windham,D,43.3,2026.0
VT,Senate,Windsor,D,35.6,2026.0
VT,Senate,Windsor,D,35.6,2026.0
VT,Senate,Windsor,D,35.6,2026.0
VA,House of Delegates,1,D,59.5,2027.0
VA,House of Delegates,2,D,57.5,2027.0
VA,House of Delegates,3,D,56.6,2027.0
VA,House of Delegates,4,D,48.0,2027.0
VA,House of Delegates,5,D,58.8,2027.0
VA,House of Delegates,6,D,32.5,2027.0
VA,House of Delegates,7,D,44.6,2027.0
VA,House of Delegates,8,D,35.9,2027.0
VA,House of Delegates,9,D,24.6,2027.0
VA,House of Delegates,10,D,23.6,2027.0
VA,House of Delegates,11,D,35.4,2027.0
VA,House of Delegates,12,D,41.6,2027.0
VA,House of Delegates,13,D,46.3,2027.0
VA,House of Delegates,14,D,32.8,2027.0
VA,House of Delegates,15,D,29.7,2027.0
VA,House of Delegates,16,D,38.7,2027.0
VA,House of Delegates,17,D,42.5,2027.0
VA,House of Delegates,18,D,29.7,2027.0
VA,House of Delegates,19,D,31.4,2027.0
VA,House of Delegates,20,D,13.7,2027.0
VA,House of Delegates,21,D,5.2,2027.0
VA,House of Delegates,22,D,0.7,2027.0
VA,House of Delegates,23,D,35.1,2027.0
VA,House of Delegates,24,D,25.5,2027.0
VA,House of Delegates,25,D,24.6,2027.0
VA,House of Delegates,26,D,21.8,2027.0
VA,House of Delegates,27,D,19.8,2027.0
VA,House of Delegates,28,D,23.4,2027.0
VA,House of Delegates,29,D,17.6,2027.0
VA,House of Delegates,30,D,-1.2,2027.0
VA,House of Delegates,31,R,-27.3,2027.0
VA,House of Delegates,32,R,-20.7,2027.0
VA,House of Delegates,33,R,-47.2,2027.0
VA,House of Delegates,34,R,-6.5,2027.0
VA,House of Delegates,35,R,-42.6,2027.0
VA,House of Delegates,36,R,-18.8,2027.0
VA,House of Delegates,37,R,-39.9,2027.0
VA,House of Delegates,38,D,24.1,2027.0
VA,House of Delegates,39,R,-40.7,2027.0
VA,House of Delegates,40,R,-9.3,2027.0
VA,House of Delegates,41,D,-2.9,2027.0
VA,House of Delegates,42,R,-24.8,2027.0
VA,House of Delegates,43,R,-68.4,2027.0
VA,House of Delegates,44,R,-53.0,2027.0
VA,House of Delegates,45,R,-66.9,2027.0
VA,House of Delegates,46,R,-58.1,2027.0
VA,House of Delegates,47,R,-53.8,2027.0
VA,House of Delegates,48,R,-27.7,2027.0
VA,House of Delegates,49,R,-8.3,2027.0
VA,House of Delegates,50,R,-19.3,2027.0
VA,House of Delegates,51,R,-51.5,2027.0
VA,House of Delegates,52,R,-11.7,2027.0
VA,House of Delegates,53,R,-38.5,2027.0
VA,House of Delegates,54,D,60.8,2027.0
VA,House of Delegates,55,D,21.9,2027.0
VA,House of Delegates,56,R,-22.3,2027.0
VA,House of Delegates,57,D,9.4,2027.0
VA,House of Delegates,58,D,17.1,2027.0
VA,House of Delegates,59,R,-15.9,2027.0
VA,House of Delegates,60,R,-28.3,2027.0
VA,House of Delegates,61,R,-25.9,2027.0
VA,House of Delegates,62,R,-23.3,2027.0
VA,House of Delegates,63,R,-18.6,2027.0
VA,House of Delegates,64,D,-1.9,2027.0
VA,House of Delegates,65,D,9.5,2027.0
VA,House of Delegates,66,D,-2.3,2027.0
VA,House of Delegates,67,R,-20.1,2027.0
VA,House of Delegates,68,R,-33.7,2027.0
VA,House of Delegates,69,D,-1.6,2027.0
VA,House of Delegates,70,D,20.6,2027.0
VA,House of Delegates,71,D,4.9,2027.0
VA,House of Delegates,72,R,-23.3,2027.0
VA,House of Delegates,73,D,1.1,2027.0
VA,House of Delegates,74,R,-8.3,2027.0
VA,House of Delegates,75,D,6.6,2027.0
VA,House of Delegates,76,D,27.2,2027.0
VA,House of Delegates,77,D,50.7,2027.0
VA,House of Delegates,78,D,54.7,2027.0
VA,House of Delegates,79,D,78.8,2027.0
VA,House of Delegates,80,D,51.5,2027.0
VA,House of Delegates,81,D,34.5,2027.0
VA,House of Delegates,82,D,4.2,2027.0
VA,House of Delegates,83,R,-7.9,2027.0
VA,House of Delegates,84,D,14.3,2027.0
VA,House of Delegates,85,D,37.1,2027.0
VA,House of Delegates,86,D,1.6,2027.0
VA,House of Delegates,87,D,51.9,2027.0
VA,House of Delegates,88,D,35.7,2027.0
VA,House of Delegates,89,D,3.2,2027.0
VA,House of Delegates,90,R,-17.3,2027.0
VA,House of Delegates,91,D,35.1,2027.0
VA,House of Delegates,92,D,52.4,2027.0
VA,House of Delegates,93,D,48.3,2027.0
VA,House of Delegates,94,D,15.1,2027.0
VA,House of Delegates,95,D,20.1,2027.0
VA,House of Delegates,96,D,15.5,2027.0
VA,House of Delegates,97,D,7.8,2027.0
VA,House of Delegates,98,R,-14.6,2027.0
VA,House of Delegates,99,R,-4.8,2027.0
VA,House of Delegates,100,R,-5.2,2027.0
VA,Senate,1,R,-28.1,2027.0
VA,Senate,2,R,-32.2,2027.0
VA,Senate,3,R,-29.0,2027.0
VA,Senate,4,R,-1.3,2027.0
VA,Senate,5,R,-36.4,2027.0
VA,Senate,6,R,-61.1,2027.0
VA,Senate,7,R,-45.1,2027.0
VA,Senate,8,R,-36.6,2027.0
VA,Senate,9,R,-21.6,2027.0
VA,Senate,10,R,-26.6,2027.0
VA,Senate,11,D,25.5,2027.0
VA,Senate,12,R,0.2,2027.0
VA,Senate,13,D,21.7,2027.0
VA,Senate,14,D,63.8,2027.0
VA,Senate,15,D,29.0,2027.0
VA,Senate,16,D,17.9,2027.0
VA,Senate,17,R,4.6,2027.0
VA,Senate,18,D,26.1,2027.0
VA,Senate,19,R,-12.1,2027.0
VA,Senate,20,R,-3.1,2027.0
VA,Senate,21,D,46.7,2027.0
VA,Senate,22,D,14.6,2027.0
VA,Senate,23,D,39.5,2027.0
VA,Senate,24,R,8.1,2027.0
VA,Senate,25,R,-15.3,2027.0
VA,Senate,26,R,-19.2,2027.0
VA,Senate,27,R,3.1,2027.0
VA,Senate,28,R,-25.4,2027.0
VA,Senate,29,D,16.9,2027.0
VA,Senate,30,D,8.7,2027.0
VA,Senate,31,D,8.6,2027.0
VA,Senate,32,D,21.4,2027.0
VA,Senate,33,D,29.9,2027.0
VA,Senate,34,D,39.0,2027.0
VA,Senate,35,D,33.0,2027.0
VA,Senate,36,D,26.4,2027.0
VA,Senate,37,D,40.8,2027.0
VA,Senate,38,D,38.9,2027.0
VA,Senate,39,D,55.1,2027.0
VA,Senate,40,D,58.3,2027.0
WA,House,1,D,44.4,2026.0
WA,House,1,D,44.4,2026.0
WA,House,2,R,-14.8,2026.0
WA,House,2,R,-14.8,2026.0
WA,House,3,D,23.8,2026.0
WA,House,3,D,23.8,2026.0
WA,House,4,R,-18.8,2026.0
WA,House,4,R,-18.8,2026.0
WA,House,5,D,18.9,2026.0
WA,House,5,D,18.9,2026.0
WA,House,6,R,-11.0,2026.0
WA,House,6,R,-11.0,2026.0
WA,House,7,R,-31.9,2026.0
WA,House,7,R,-31.9,2026.0
WA,House,8,R,-23.7,2026.0
WA,House,8,R,-23.7,2026.0
WA,House,9,R,-16.1,2026.0
WA,House,9,R,-16.1,2026.0
WA,House,10,D,8.6,2026.0
WA,House,10,D,8.6,2026.0
WA,House,11,D,36.9,2026.0
WA,House,11,D,36.9,2026.0
WA,House,12,R,2.0,2026.0
WA,House,12,R,2.0,2026.0
WA,House,13,R,-28.0,2026.0
WA,House,13,R,-28.0,2026.0
WA,House,14,R,1.1,2026.0
WA,House,14,R,1.1,2026.0
WA,House,15,R,-23.5,2026.0
WA,House,15,R,-23.5,2026.0
WA,House,16,R,-15.5,2026.0
WA,House,16,R,-15.5,2026.0
WA,House,17,R,8.4,2026.0
WA,House,17,R,8.4,2026.0
WA,House,18,R,2.4,2026.0
WA,House,18,R,2.4,2026.0
WA,House,19,R,-15.2,2026.0
WA,House,19,R,-15.2,2026.0
WA,House,20,R,-27.0,2026.0
WA,House,20,R,-27.0,2026.0
WA,House,21,D,36.5,2026.0
WA,House,21,D,36.5,2026.0
WA,House,22,D,38.2,2026.0
WA,House,22,D,38.2,2026.0
WA,House,23,D,32.5,2026.0
WA,House,23,D,32.5,2026.0
WA,House,24,D,13.9,2026.0
WA,House,24,D,13.9,2026.0
WA,House,25,R,1.2,2026.0
WA,House,25,R,1.2,2026.0
WA,House,26,D,9.4,2026.0
WA,House,26,R,9.4,2026.0
WA,House,27,D,43.8,2026.0
WA,House,27,D,43.8,2026.0
WA,House,28,D,20.8,2026.0
WA,House,28,D,20.8,2026.0
WA,House,29,D,20.6,2026.0
WA,House,29,D,20.6,2026.0
WA,House,30,D,19.9,2026.0
WA,House,30,D,19.9,2026.0
WA,House,31,R,-7.1,2026.0
WA,House,31,R,-7.1,2026.0
WA,House,32,D,53.0,2026.0
WA,House,32,D,53.0,2026.0
WA,House,33,D,36.2,2026.0
WA,House,33,D,36.2,2026.0
WA,House,34,D,69.6,2026.0
WA,House,34,D,69.6,2026.0
WA,House,35,R,0.7,2026.0
WA,House,35,R,0.7,2026.0
WA,House,36,D,80.9,2026.0
WA,House,36,D,80.9,2026.0
WA,House,37,D,73.3,2026.0
WA,House,37,D,73.3,2026.0
WA,House,38,D,19.2,2026.0
WA,House,38,D,19.2,2026.0
WA,House,39,R,-7.6,2026.0
WA,House,39,R,-7.6,2026.0
WA,House,40,D,40.6,2026.0
WA,House,40,D,40.6,2026.0
WA,House,41,D,44.5,2026.0
WA,House,41,D,44.5,2026.0
WA,House,42,D,9.8,2026.0
WA,House,42,D,9.8,2026.0
WA,House,43,D,81.3,2026.0
WA,House,43,D,81.3,2026.0
WA,House,44,D,20.7,2026.0
WA,House,44,D,20.7,2026.0
WA,House,45,D,44.0,2026.0
WA,House,45,D,44.0,2026.0
WA,House,46,D,78.3,2026.0
WA,House,46,D,78.3,2026.0
WA,House,47,D,15.1,2026.0
WA,House,47,D,15.1,2026.0
WA,House,48,D,44.9,2026.0
WA,House,48,D,44.9,2026.0
WA,House,49,D,24.4,2026.0
WA,House,49,D,24.4,2026.0
WA,Senate,1,D,44.4,2028.0
WA,Senate,2,R,-14.8,2028.0
WA,Senate,3,D,23.8,2028.0
WA,Senate,4,R,-18.8,2028.0
WA,Senate,5,D,18.9,2028.0
WA,Senate,6,R,-11.0,2026.0
WA,Senate,7,R,-31.9,2026.0
WA,Senate,8,R,-23.7,2026.0
WA,Senate,9,R,-16.1,2028.0
WA,Senate,10,R,8.6,2028.0
WA,Senate,11,D,36.9,2028.0
WA,Senate,12,R,2.0,2028.0
WA,Senate,13,R,-28.0,2026.0
WA,Senate,14,R,1.1,2028.0
WA,Senate,15,R,-23.5,2026.0
WA,Senate,16,R,-15.5,2028.0
WA,Senate,17,R,8.4,2028.0
WA,Senate,18,D,2.4,2028.0
WA,Senate,19,R,-15.2,2028.0
WA,Senate,20,R,-27.0,2028.0
WA,Senate,21,D,36.5,2026.0
WA,Senate,22,D,38.2,2028.0
WA,Senate,23,D,32.5,2028.0
WA,Senate,24,D,13.9,2028.0
WA,Senate,25,R,1.2,2028.0
WA,Senate,26,D,9.4,2026.0
WA,Senate,27,D,43.8,2028.0
WA,Senate,28,D,20.8,2028.0
WA,Senate,29,D,20.6,2026.0
WA,Senate,30,D,19.9,2026.0
WA,Senate,31,R,-7.1,2026.0
WA,Senate,32,D,53.0,2026.0
WA,Senate,33,D,36.2,2026.0
WA,Senate,34,D,69.6,2026.0
WA,Senate,35,R,0.7,2026.0
WA,Senate,36,D,80.9,2026.0
WA,Senate,37,D,73.3,2026.0
WA,Senate,38,D,19.2,2026.0
WA,Senate,39,R,-7.6,2028.0
WA,Senate,40,D,40.6,2028.0
WA,Senate,41,D,44.5,2028.0
WA,Senate,42,D,9.8,2026.0
WA,Senate,43,D,81.3,2026.0
WA,Senate,44,D,20.7,2026.0
WA,Senate,45,D,44.0,2026.0
WA,Senate,46,D,78.3,2026.0
WA,Senate,47,D,15.1,2026.0
WA,Senate,48,D,44.9,2026.0
WA,Senate,49,D,24.4,2028.0
WV,House of Delegates,1,R,-53.8,2026.0
WV,House of Delegates,2,R,-38.6,2026.0
WV,House of Delegates,3,R,-43.6,2026.0
WV,House of Delegates,4,R,-33.2,2026.0
WV,House of Delegates,5,D,-12.6,2026.0
WV,House of Delegates,6,R,-41.4,2026.0
WV,House of Delegates,7,R,-58.5,2026.0
WV,House of Delegates,8,R,-67.3,2026.0
WV,House of Delegates,9,R,-67.0,2026.0
WV,House of Delegates,10,R,-47.9,2026.0
WV,House of Delegates,11,R,-29.9,2026.0
WV,House of Delegates,12,R,-27.0,2026.0
